DATE,DIA US Equity,QQQ US Equity,SPY US Equity
2018-12-31,233.2,154.26,249.92
2019-01-01,233.2,154.26,249.92
2019-01-02,233.36,154.88,250.18
2019-01-03,226.72,149.82,244.21
2019-01-04,234.28,156.23,252.39
2019-01-05,234.28,156.23,252.39
2019-01-06,234.28,156.23,252.39
2019-01-07,235.36,158.09,254.38
2019-01-08,237.92,159.52,256.77
2019-01-09,238.92,160.82,257.97
2019-01-10,240.0,161.28,258.88
2019-01-11,239.88,160.69,258.98
2019-01-12,239.88,160.69,258.98
2019-01-13,239.88,160.69,258.98
2019-01-14,238.94,159.27,257.4
2019-01-15,240.64,162.38,260.35
2019-01-16,241.86,162.35,260.98
2019-01-17,243.8,163.63,262.96
2019-01-18,247.05,165.25,266.46
2019-01-19,247.05,165.25,266.46
2019-01-20,247.05,165.25,266.46
2019-01-21,247.05,165.25,266.46
2019-01-22,244.0,161.94,262.86
2019-01-23,245.72,162.15,263.41
2019-01-24,245.47,163.2,263.55
2019-01-25,247.39,165.15,265.78
2019-01-26,247.39,165.15,265.78
2019-01-27,247.39,165.15,265.78
2019-01-28,245.1,163.11,263.76
2019-01-29,245.71,161.57,263.41
2019-01-30,250.18,165.68,267.58
2019-01-31,250.12,168.16,269.93
2019-02-01,250.48,167.45,270.06
2019-02-02,250.48,167.45,270.06
2019-02-03,250.48,167.45,270.06
2019-02-04,252.32,169.53,271.96
2019-02-05,253.96,171.03,273.1
2019-02-06,253.87,170.52,272.74
2019-02-07,251.9,168.23,270.14
2019-02-08,251.32,168.56,270.47
2019-02-09,251.32,168.56,270.47
2019-02-10,251.32,168.56,270.47
2019-02-11,250.94,168.4,270.62
2019-02-12,254.53,170.89,274.1
2019-02-13,255.8,171.01,274.99
2019-02-14,255.16,171.22,274.38
2019-02-15,258.65,171.94,277.37
2019-02-16,258.65,171.94,277.37
2019-02-17,258.65,171.94,277.37
2019-02-18,258.65,171.94,277.37
2019-02-19,258.81,172.28,277.85
2019-02-20,259.5,172.25,278.41
2019-02-21,258.53,171.62,277.42
2019-02-22,260.17,172.89,279.14
2019-02-23,260.17,172.89,279.14
2019-02-24,260.17,172.89,279.14
2019-02-25,260.89,173.52,279.52
2019-02-26,260.54,173.7,279.32
2019-02-27,259.87,173.59,279.2
2019-02-28,259.28,173.19,278.68
2019-03-01,260.42,174.39,280.42
2019-03-02,260.42,174.39,280.42
2019-03-03,260.42,174.39,280.42
2019-03-04,258.28,174.42,279.4
2019-03-05,258.19,174.55,279.02
2019-03-06,256.87,173.56,277.33
2019-03-07,254.81,171.43,275.01
2019-03-08,254.71,171.17,274.46
2019-03-09,254.71,171.17,274.46
2019-03-10,254.71,171.17,274.46
2019-03-11,256.76,174.73,278.44
2019-03-12,255.86,175.69,279.49
2019-03-13,257.35,177.01,281.34
2019-03-14,257.54,176.71,281.16
2019-03-15,258.34,178.35,281.31
2019-03-16,258.34,178.35,281.31
2019-03-17,258.34,178.35,281.31
2019-03-18,258.99,178.45,282.33
2019-03-19,258.88,179.05,282.4
2019-03-20,257.29,179.76,281.55
2019-03-21,259.58,182.57,284.73
2019-03-22,254.96,178.56,279.25
2019-03-23,254.96,178.56,279.25
2019-03-24,254.96,178.56,279.25
2019-03-25,255.07,178.22,279.04
2019-03-26,256.46,179.05,281.12
2019-03-27,256.11,177.9,279.65
2019-03-28,257.08,178.31,280.71
2019-03-29,259.13,179.66,282.48
2019-03-30,259.13,179.66,282.48
2019-03-31,259.13,179.66,282.48
2019-04-01,262.39,182.04,285.83
2019-04-02,261.69,182.73,285.97
2019-04-03,262.0,183.78,286.42
2019-04-04,263.78,183.71,287.18
2019-04-05,264.16,184.66,288.57
2019-04-06,264.16,184.66,288.57
2019-04-07,264.16,184.66,288.57
2019-04-08,263.22,185.13,288.79
2019-04-09,261.51,184.48,287.31
2019-04-10,261.6,185.47,288.29
2019-04-11,261.4,185.03,288.21
2019-04-12,264.07,185.83,290.16
2019-04-13,264.07,185.83,290.16
2019-04-14,264.07,185.83,290.16
2019-04-15,263.81,185.86,289.97
2019-04-16,264.53,186.5,290.16
2019-04-17,264.53,187.15,289.45
2019-04-18,265.56,187.39,290.02
2019-04-19,265.56,187.39,290.02
2019-04-20,265.56,187.39,290.02
2019-04-21,265.56,187.39,290.02
2019-04-22,265.07,187.92,290.27
2019-04-23,266.48,190.31,292.88
2019-04-24,265.92,189.71,292.23
2019-04-25,264.53,190.48,292.05
2019-04-26,265.34,190.65,293.41
2019-04-27,265.34,190.65,293.41
2019-04-28,265.34,190.65,293.41
2019-04-29,265.44,191.02,293.87
2019-04-30,265.79,189.54,294.02
2019-05-01,264.15,188.93,291.81
2019-05-02,262.88,188.11,291.18
2019-05-03,264.97,191.11,294.03
2019-05-04,264.97,191.11,294.03
2019-05-05,264.97,191.11,294.03
2019-05-06,264.27,189.94,292.82
2019-05-07,259.52,186.24,287.93
2019-05-08,259.66,185.77,287.53
2019-05-09,258.44,184.77,286.66
2019-05-10,259.92,185.0,288.1
2019-05-11,259.92,185.0,288.1
2019-05-12,259.92,185.0,288.1
2019-05-13,253.47,178.58,280.86
2019-05-14,255.81,180.54,283.4
2019-05-15,256.92,183.09,285.06
2019-05-16,259.16,184.93,287.7
2019-05-17,257.44,183.04,285.84
2019-05-18,257.44,183.04,285.84
2019-05-19,257.44,183.04,285.84
2019-05-20,256.67,179.95,283.95
2019-05-21,258.77,181.83,286.51
2019-05-22,257.6,181.02,285.63
2019-05-23,254.76,178.25,282.14
2019-05-24,256.12,178.16,282.78
2019-05-25,256.12,178.16,282.78
2019-05-26,256.12,178.16,282.78
2019-05-27,256.12,178.16,282.78
2019-05-28,253.47,177.49,280.15
2019-05-29,251.27,176.03,278.27
2019-05-30,251.87,176.77,279.03
2019-05-31,248.22,173.95,275.27
2019-06-01,248.22,173.95,275.27
2019-06-02,248.22,173.95,275.27
2019-06-03,248.5,170.12,274.57
2019-06-04,253.65,174.91,280.53
2019-06-05,255.73,176.21,282.96
2019-06-06,257.72,177.61,284.8
2019-06-07,260.25,181.04,287.65
2019-06-08,260.25,181.04,287.65
2019-06-09,260.25,181.04,287.65
2019-06-10,260.99,183.15,288.97
2019-06-11,260.88,183.4,288.9
2019-06-12,260.45,182.34,288.39
2019-06-13,261.56,183.42,289.58
2019-06-14,261.51,182.64,289.26
2019-06-15,261.51,182.64,289.26
2019-06-16,261.51,182.64,289.26
2019-06-17,261.68,183.74,289.37
2019-06-18,265.33,186.41,292.4
2019-06-19,265.56,187.11,293.06
2019-06-20,268.08,188.85,295.86
2019-06-21,267.1,188.57,294.0
2019-06-22,267.1,188.57,294.0
2019-06-23,267.1,188.57,294.0
2019-06-24,267.17,188.16,293.64
2019-06-25,265.26,184.93,290.76
2019-06-26,265.22,185.79,290.47
2019-06-27,265.15,186.5,291.5
2019-06-28,265.85,186.74,293.0
2019-06-29,265.85,186.74,293.0
2019-06-30,265.85,186.74,293.0
2019-07-01,266.97,189.26,295.66
2019-07-02,267.66,190.01,296.43
2019-07-03,269.56,191.44,298.8
2019-07-04,269.56,191.44,298.8
2019-07-05,269.27,191.05,298.46
2019-07-06,269.27,191.05,298.46
2019-07-07,269.27,191.05,298.46
2019-07-08,268.06,189.71,296.82
2019-07-09,267.86,190.66,297.19
2019-07-10,268.69,192.56,298.61
2019-07-11,270.92,192.42,299.31
2019-07-12,273.39,193.53,300.65
2019-07-13,273.39,193.53,300.65
2019-07-14,273.39,193.53,300.65
2019-07-15,273.6,194.15,300.75
2019-07-16,273.42,193.15,299.71
2019-07-17,272.28,192.2,297.74
2019-07-18,272.27,192.42,298.83
2019-07-19,271.45,191.01,297.17
2019-07-20,271.45,191.01,297.17
2019-07-21,271.45,191.01,297.17
2019-07-22,271.65,192.53,297.9
2019-07-23,273.35,193.79,300.03
2019-07-24,272.61,195.15,301.44
2019-07-25,271.39,193.3,300.0
2019-07-26,271.86,195.29,302.01
2019-07-27,271.86,195.29,302.01
2019-07-28,271.86,195.29,302.01
2019-07-29,272.13,194.62,301.46
2019-07-30,271.91,193.78,300.72
2019-07-31,268.52,191.1,297.43
2019-08-01,265.76,190.15,294.84
2019-08-02,264.81,187.35,292.62
2019-08-03,264.81,187.35,292.62
2019-08-04,264.81,187.35,292.62
2019-08-05,257.1,180.73,283.82
2019-08-06,260.29,183.26,287.8
2019-08-07,260.24,184.25,287.97
2019-08-08,264.13,188.26,293.62
2019-08-09,263.18,186.49,291.62
2019-08-10,263.18,186.49,291.62
2019-08-11,263.18,186.49,291.62
2019-08-12,259.4,184.35,288.07
2019-08-13,263.17,188.39,292.55
2019-08-14,255.08,182.76,283.9
2019-08-15,256.36,182.55,284.65
2019-08-16,258.88,185.48,288.85
2019-08-17,258.88,185.48,288.85
2019-08-18,258.88,185.48,288.85
2019-08-19,261.34,188.43,292.33
2019-08-20,259.69,186.97,290.09
2019-08-21,262.03,188.63,292.45
2019-08-22,262.56,188.02,292.36
2019-08-23,256.29,182.07,284.85
2019-08-24,256.29,182.07,284.85
2019-08-25,256.29,182.07,284.85
2019-08-26,259.1,184.82,288.0
2019-08-27,257.8,184.43,286.87
2019-08-28,260.39,185.09,288.89
2019-08-29,263.9,187.92,292.58
2019-08-30,264.13,187.47,292.45
2019-08-31,264.13,187.47,292.45
2019-09-01,264.13,187.47,292.45
2019-09-02,264.13,187.47,292.45
2019-09-03,261.42,185.65,290.74
2019-09-04,263.93,188.33,294.04
2019-09-05,267.68,191.78,297.82
2019-09-06,268.32,191.59,298.05
2019-09-07,268.32,191.59,298.05
2019-09-08,268.32,191.59,298.05
2019-09-09,268.8,191.19,298.2
2019-09-10,269.39,190.64,298.13
2019-09-11,271.69,192.43,300.25
2019-09-12,272.32,193.23,301.29
2019-09-13,272.6,192.54,301.09
2019-09-14,272.6,192.54,301.09
2019-09-15,272.6,192.54,301.09
2019-09-16,271.17,191.68,300.16
2019-09-17,271.56,192.6,300.92
2019-09-18,271.97,192.52,301.1
2019-09-19,271.42,192.84,301.08
2019-09-20,269.25,190.8,298.28
2019-09-21,269.25,190.8,298.28
2019-09-22,269.25,190.8,298.28
2019-09-23,269.36,190.5,298.21
2019-09-24,267.97,187.97,295.87
2019-09-25,269.58,190.08,297.62
2019-09-26,268.88,189.38,297.0
2019-09-27,267.99,187.03,295.4
2019-09-28,267.99,187.03,295.4
2019-09-29,267.99,187.03,295.4
2019-09-30,269.18,188.81,296.77
2019-10-01,265.5,187.27,293.24
2019-10-02,260.72,184.05,288.06
2019-10-03,262.01,186.07,290.42
2019-10-04,265.66,188.81,294.35
2019-10-05,265.66,188.81,294.35
2019-10-06,265.66,188.81,294.35
2019-10-07,264.74,188.24,293.08
2019-10-08,261.58,185.42,288.53
2019-10-09,263.43,187.23,291.27
2019-10-10,265.01,188.68,293.24
2019-10-11,268.16,191.11,296.28
2019-10-12,268.16,191.11,296.28
2019-10-13,268.16,191.11,296.28
2019-10-14,267.86,191.09,295.95
2019-10-15,270.22,193.52,298.88
2019-10-16,270.08,193.04,298.4
2019-10-17,270.38,193.55,299.28
2019-10-18,267.64,191.69,297.97
2019-10-19,267.64,191.69,297.97
2019-10-20,267.64,191.69,297.97
2019-10-21,268.21,193.39,299.99
2019-10-22,267.82,191.85,299.01
2019-10-23,268.24,192.22,299.88
2019-10-24,267.98,194.09,300.37
2019-10-25,269.6,195.64,301.6
2019-10-26,269.6,195.64,301.6
2019-10-27,269.6,195.64,301.6
2019-10-28,270.81,197.57,303.3
2019-10-29,270.87,196.04,303.21
2019-10-30,271.74,196.99,304.14
2019-10-31,270.48,197.08,303.33
2019-11-01,273.34,198.87,306.14
2019-11-02,273.34,198.87,306.14
2019-11-03,273.34,198.87,306.14
2019-11-04,274.55,200.1,307.37
2019-11-05,274.81,200.21,307.03
2019-11-06,274.8,199.76,307.1
2019-11-07,277.05,200.43,308.18
2019-11-08,277.07,201.23,308.94
2019-11-09,277.07,201.23,308.94
2019-11-10,277.07,201.23,308.94
2019-11-11,277.16,200.96,308.35
2019-11-12,277.29,201.54,309.0
2019-11-13,278.05,201.59,309.1
2019-11-14,278.23,201.43,309.55
2019-11-15,279.94,202.91,311.79
2019-11-16,279.94,202.91,311.79
2019-11-17,279.94,202.91,311.79
2019-11-18,280.27,203.07,312.02
2019-11-19,279.33,203.37,311.93
2019-11-20,278.2,202.15,310.77
2019-11-21,277.72,201.7,310.27
2019-11-22,278.86,201.83,310.96
2019-11-23,278.86,201.83,310.96
2019-11-24,278.86,201.83,310.96
2019-11-25,280.8,204.22,313.37
2019-11-26,281.36,204.61,314.08
2019-11-27,281.91,206.04,315.48
2019-11-28,281.91,206.04,315.48
2019-11-29,280.95,205.1,314.31
2019-11-30,280.95,205.1,314.31
2019-12-01,280.95,205.1,314.31
2019-12-02,278.2,203.0,311.64
2019-12-03,275.51,201.41,309.55
2019-12-04,277.05,202.43,311.46
2019-12-05,277.36,202.83,312.02
2019-12-06,280.7,205.0,314.87
2019-12-07,280.7,205.0,314.87
2019-12-08,280.7,205.0,314.87
2019-12-09,279.76,204.07,313.88
2019-12-10,279.46,203.9,313.53
2019-12-11,279.72,204.98,314.42
2019-12-12,281.95,206.51,317.13
2019-12-13,282.11,207.19,317.32
2019-12-14,282.11,207.19,317.32
2019-12-15,282.11,207.19,317.32
2019-12-16,283.07,209.27,319.5
2019-12-17,283.4,209.39,319.57
2019-12-18,283.21,209.55,319.59
2019-12-19,284.46,210.86,320.9
2019-12-20,284.46,211.71,320.73
2019-12-21,284.46,211.71,320.73
2019-12-22,284.46,211.71,320.73
2019-12-23,285.33,211.81,321.22
2019-12-24,285.01,211.92,321.23
2019-12-25,285.01,211.92,321.23
2019-12-26,286.06,213.79,322.94
2019-12-27,286.33,213.61,322.86
2019-12-28,286.33,213.61,322.86
2019-12-29,286.33,213.61,322.86
2019-12-30,284.53,212.21,321.08
2019-12-31,285.1,212.61,321.86
2020-01-01,285.1,212.61,321.86
2020-01-02,288.62,216.16,324.87
2020-01-03,286.32,214.18,322.41
2020-01-04,286.32,214.18,322.41
2020-01-05,286.32,214.18,322.41
2020-01-06,286.98,215.56,323.64
2020-01-07,285.74,215.53,322.73
2020-01-08,287.4,217.15,324.45
2020-01-09,289.56,218.99,326.65
2020-01-10,288.24,218.43,325.71
2020-01-11,288.24,218.43,325.71
2020-01-12,288.24,218.43,325.71
2020-01-13,289.02,220.95,327.95
2020-01-14,289.22,220.08,327.45
2020-01-15,290.35,220.17,328.19
2020-01-16,292.93,222.28,330.92
2020-01-17,293.27,223.38,331.95
2020-01-18,293.27,223.38,331.95
2020-01-19,293.27,223.38,331.95
2020-01-20,293.27,223.38,331.95
2020-01-21,291.83,223.28,331.3
2020-01-22,291.81,223.87,331.34
2020-01-23,291.54,224.59,331.72
2020-01-24,289.8,222.7,328.77
2020-01-25,289.8,222.7,328.77
2020-01-26,289.8,222.7,328.77
2020-01-27,285.36,218.1,323.5
2020-01-28,287.29,221.45,326.89
2020-01-29,287.29,221.81,326.62
2020-01-30,288.54,222.6,327.68
2020-01-31,282.42,219.07,321.73
2020-02-01,282.42,219.07,321.73
2020-02-02,282.42,219.07,321.73
2020-02-03,283.98,222.38,324.12
2020-02-04,288.04,227.47,329.06
2020-02-05,292.86,228.22,332.86
2020-02-06,293.74,230.19,333.98
2020-02-07,291.19,229.2,332.2
2020-02-08,291.19,229.2,332.2
2020-02-09,291.19,229.2,332.2
2020-02-10,292.95,231.97,334.68
2020-02-11,292.94,232.01,335.26
2020-02-12,295.72,234.27,337.42
2020-02-13,294.82,233.97,337.06
2020-02-14,294.54,234.64,337.6
2020-02-15,294.54,234.64,337.6
2020-02-16,294.54,234.64,337.6
2020-02-17,294.54,234.64,337.6
2020-02-18,292.95,234.73,336.73
2020-02-19,294.1,236.98,338.34
2020-02-20,292.78,234.78,336.95
2020-02-21,289.74,230.27,333.48
2020-02-22,289.74,230.27,333.48
2020-02-23,289.74,230.27,333.48
2020-02-24,279.56,221.39,322.42
2020-02-25,270.7,215.37,312.65
2020-02-26,269.74,216.48,311.5
2020-02-27,257.5,205.64,297.51
2020-02-28,254.56,205.8,296.26
2020-02-29,254.56,205.8,296.26
2020-03-01,254.56,205.8,296.26
2020-03-02,267.03,216.42,309.09
2020-03-03,259.3,209.48,300.24
2020-03-04,270.89,218.22,312.86
2020-03-05,261.46,211.59,302.46
2020-03-06,258.85,208.02,297.46
2020-03-07,258.85,208.02,297.46
2020-03-08,258.85,208.02,297.46
2020-03-09,238.72,193.57,274.23
2020-03-10,250.47,204.11,288.42
2020-03-11,235.84,195.22,274.36
2020-03-12,212.11,177.32,248.11
2020-03-13,232.11,192.34,269.32
2020-03-14,232.11,192.34,269.32
2020-03-15,232.11,192.34,269.32
2020-03-16,202.49,169.3,239.85
2020-03-17,213.47,182.14,252.8
2020-03-18,199.39,176.6,240.0
2020-03-19,201.31,177.66,240.51
2020-03-20,191.9,170.7,228.8
2020-03-21,191.9,170.7,228.8
2020-03-22,191.9,170.7,228.8
2020-03-23,186.13,170.46,222.95
2020-03-24,206.64,183.66,243.15
2020-03-25,212.06,182.3,246.79
2020-03-26,225.07,191.9,261.2
2020-03-27,216.35,185.3,253.42
2020-03-28,216.35,185.3,253.42
2020-03-29,216.35,185.3,253.42
2020-03-30,223.1,192.04,261.65
2020-03-31,219.23,190.4,257.75
2020-04-01,209.38,182.31,246.15
2020-04-02,213.96,186.01,251.83
2020-04-03,210.6,183.37,248.19
2020-04-04,210.6,183.37,248.19
2020-04-05,210.6,183.37,248.19
2020-04-06,226.53,196.48,264.86
2020-04-07,226.6,196.4,265.13
2020-04-08,234.33,200.57,274.03
2020-04-09,237.14,200.86,278.2
2020-04-10,237.14,200.86,278.2
2020-04-11,237.14,200.86,278.2
2020-04-12,237.14,200.86,278.2
2020-04-13,233.96,203.03,275.66
2020-04-14,239.68,211.86,283.79
2020-04-15,235.08,209.43,277.76
2020-04-16,235.34,213.25,279.1
2020-04-17,242.43,215.29,286.64
2020-04-18,242.43,215.29,286.64
2020-04-19,242.43,215.29,286.64
2020-04-20,236.64,212.74,281.59
2020-04-21,230.22,204.89,273.04
2020-04-22,234.77,210.97,279.1
2020-04-23,235.07,210.52,279.08
2020-04-24,237.83,213.84,282.97
2020-04-25,237.83,213.84,282.97
2020-04-26,237.83,213.84,282.97
2020-04-27,241.32,215.56,287.05
2020-04-28,241.09,211.5,285.73
2020-04-29,246.45,219.0,293.21
2020-04-30,243.22,218.91,290.48
2020-05-01,237.28,212.74,282.79
2020-05-02,237.28,212.74,282.79
2020-05-03,237.28,212.74,282.79
2020-05-04,237.42,215.22,283.57
2020-05-05,238.8,217.66,286.19
2020-05-06,236.86,219.0,284.25
2020-05-07,238.91,221.82,287.68
2020-05-08,243.62,224.86,292.44
2020-05-09,243.62,224.86,292.44
2020-05-10,243.62,224.86,292.44
2020-05-11,242.56,226.87,292.5
2020-05-12,238.08,222.12,286.67
2020-05-13,232.82,219.34,281.6
2020-05-14,236.75,221.83,284.97
2020-05-15,236.91,223.27,286.28
2020-05-16,236.91,223.27,286.28
2020-05-17,236.91,223.27,286.28
2020-05-18,245.93,227.43,295.0
2020-05-19,242.22,226.86,291.97
2020-05-20,245.73,231.39,296.93
2020-05-21,245.02,228.87,294.88
2020-05-22,244.88,229.66,295.44
2020-05-23,244.88,229.66,295.44
2020-05-24,244.88,229.66,295.44
2020-05-25,244.88,229.66,295.44
2020-05-26,250.25,229.04,299.08
2020-05-27,255.77,230.29,303.53
2020-05-28,254.35,229.99,302.97
2020-05-29,254.29,233.36,304.32
2020-05-30,254.29,233.36,304.32
2020-05-31,254.29,233.36,304.32
2020-06-01,255.27,234.06,305.55
2020-06-02,257.85,235.63,308.08
2020-06-03,263.17,236.69,312.18
2020-06-04,263.33,235.03,311.36
2020-06-05,271.54,239.69,319.34
2020-06-06,271.54,239.69,319.34
2020-06-07,271.54,239.69,319.34
2020-06-08,276.28,241.55,323.2
2020-06-09,273.38,243.3,320.79
2020-06-10,270.46,246.22,319.0
2020-06-11,252.03,234.02,300.61
2020-06-12,256.74,235.88,304.21
2020-06-13,256.74,235.88,304.21
2020-06-14,256.74,235.88,304.21
2020-06-15,258.35,238.75,307.05
2020-06-16,263.82,242.85,312.96
2020-06-17,261.82,243.62,311.66
2020-06-18,261.45,244.28,311.78
2020-06-19,258.8,244.24,308.64
2020-06-20,258.8,244.24,308.64
2020-06-21,258.8,244.24,308.64
2020-06-22,260.32,246.74,310.62
2020-06-23,261.5,248.84,312.05
2020-06-24,254.63,243.71,304.09
2020-06-25,257.44,246.03,307.35
2020-06-26,250.38,240.22,300.05
2020-06-27,250.38,240.22,300.05
2020-06-28,250.38,240.22,300.05
2020-06-29,255.91,242.84,304.46
2020-06-30,257.87,247.6,308.36
2020-07-01,257.31,250.49,310.52
2020-07-02,258.42,252.19,312.23
2020-07-03,258.42,252.19,312.23
2020-07-04,258.42,252.19,312.23
2020-07-05,258.42,252.19,312.23
2020-07-06,263.0,258.39,317.05
2020-07-07,259.04,256.61,313.78
2020-07-08,260.72,259.99,316.18
2020-07-09,257.24,262.18,314.38
2020-07-10,260.82,263.97,317.59
2020-07-11,260.82,263.97,317.59
2020-07-12,260.82,263.97,317.59
2020-07-13,261.04,258.54,314.84
2020-07-14,266.59,260.37,318.92
2020-07-15,268.91,260.9,321.85
2020-07-16,267.47,259.12,320.79
2020-07-17,266.74,259.42,321.72
2020-07-18,266.74,259.42,321.72
2020-07-19,266.74,259.42,321.72
2020-07-20,266.82,266.78,324.32
2020-07-21,268.34,264.0,325.01
2020-07-22,269.98,264.93,326.86
2020-07-23,266.69,258.01,322.96
2020-07-24,264.69,255.56,320.88
2020-07-25,264.69,255.56,320.88
2020-07-26,264.69,255.56,320.88
2020-07-27,265.95,260.12,323.22
2020-07-28,263.93,256.81,321.17
2020-07-29,265.5,259.77,325.12
2020-07-30,263.28,261.13,323.96
2020-07-31,264.35,265.79,326.52
2020-08-01,264.35,265.79,326.52
2020-08-02,264.35,265.79,326.52
2020-08-03,266.72,269.38,328.79
2020-08-04,268.41,270.38,330.06
2020-08-05,272.0,271.05,332.11
2020-08-06,273.9,274.64,334.33
2020-08-07,274.62,271.47,334.57
2020-08-08,274.62,271.47,334.57
2020-08-09,274.62,271.47,334.57
2020-08-10,278.14,270.31,335.57
2020-08-11,277.19,265.19,332.8
2020-08-12,280.04,271.86,337.44
2020-08-13,279.42,272.48,336.83
2020-08-14,279.8,272.16,336.84
2020-08-15,279.8,272.16,336.84
2020-08-16,279.8,272.16,336.84
2020-08-17,278.95,275.32,337.91
2020-08-18,278.2,277.97,338.64
2020-08-19,277.43,276.1,337.23
2020-08-20,277.87,279.93,338.28
2020-08-21,279.29,281.87,339.48
2020-08-22,279.29,281.87,339.48
2020-08-23,279.29,281.87,339.48
2020-08-24,283.18,283.63,342.92
2020-08-25,282.62,285.86,344.12
2020-08-26,283.43,291.96,347.57
2020-08-27,285.04,291.05,348.33
2020-08-28,286.7,292.53,350.58
2020-08-29,286.7,292.53,350.58
2020-08-30,286.7,292.53,350.58
2020-08-31,284.28,294.88,349.31
2020-09-01,286.79,299.92,352.6
2020-09-02,291.21,302.76,357.7
2020-09-03,283.34,287.41,345.39
2020-09-04,281.77,283.58,342.57
2020-09-05,281.77,283.58,342.57
2020-09-06,281.77,283.58,342.57
2020-09-07,281.77,283.58,342.57
2020-09-08,275.42,269.95,333.21
2020-09-09,279.85,277.88,339.79
2020-09-10,275.79,272.34,333.89
2020-09-11,277.09,270.45,334.06
2020-09-12,277.09,270.45,334.06
2020-09-13,277.09,270.45,334.06
2020-09-14,280.53,275.16,338.46
2020-09-15,280.58,279.06,340.17
2020-09-16,281.03,274.61,338.82
2020-09-17,279.57,270.32,335.84
2020-09-18,276.52,266.87,330.65
2020-09-19,276.52,266.87,330.65
2020-09-20,276.52,266.87,330.65
2020-09-21,271.44,267.51,326.97
2020-09-22,272.81,272.48,330.3
2020-09-23,267.58,264.16,322.64
2020-09-24,268.1,265.39,323.5
2020-09-25,271.7,271.56,328.73
2020-09-26,271.7,271.56,328.73
2020-09-27,271.7,271.56,328.73
2020-09-28,275.9,277.2,334.19
2020-09-29,274.42,275.95,332.37
2020-09-30,277.5,277.84,334.89
2020-10-01,278.14,282.25,337.04
2020-10-02,276.8,274.31,333.84
2020-10-03,276.8,274.31,333.84
2020-10-04,276.8,274.31,333.84
2020-10-05,281.51,280.16,339.76
2020-10-06,277.72,275.16,334.93
2020-10-07,282.92,279.92,340.76
2020-10-08,284.29,281.41,343.78
2020-10-09,285.93,285.71,346.85
2020-10-10,285.93,285.71,346.85
2020-10-11,285.93,285.71,346.85
2020-10-12,288.46,294.53,352.43
2020-10-13,286.74,294.52,350.13
2020-10-14,285.13,292.06,347.93
2020-10-15,285.04,290.1,347.5
2020-10-16,285.97,288.51,347.29
2020-10-17,285.97,288.51,347.29
2020-10-18,285.97,288.51,347.29
2020-10-19,282.03,283.8,342.01
2020-10-20,282.95,284.41,343.38
2020-10-21,281.97,284.19,342.73
2020-10-22,283.65,284.18,344.61
2020-10-23,283.34,284.74,345.78
2020-10-24,283.34,284.74,345.78
2020-10-25,283.34,284.74,345.78
2020-10-26,277.0,280.47,339.39
2020-10-27,274.66,282.66,338.22
2020-10-28,265.48,271.64,326.66
2020-10-29,266.59,276.39,329.98
2020-10-30,265.06,269.38,326.54
2020-10-31,265.06,269.38,326.54
2020-11-01,265.06,269.38,326.54
2020-11-02,269.2,269.98,330.2
2020-11-03,274.65,274.65,336.03
2020-11-04,278.51,286.91,343.54
2020-11-05,283.91,294.39,350.24
2020-11-06,283.22,294.61,350.16
2020-11-07,283.22,294.61,350.16
2020-11-08,283.22,294.61,350.16
2020-11-09,291.72,288.59,354.56
2020-11-10,294.51,283.42,354.04
2020-11-11,294.11,289.76,356.67
2020-11-12,291.05,288.4,353.21
2020-11-13,295.15,290.93,358.1
2020-11-14,295.15,290.93,358.1
2020-11-15,295.15,290.93,358.1
2020-11-16,299.98,293.2,362.57
2020-11-17,298.31,292.27,360.62
2020-11-18,294.76,290.11,356.28
2020-11-19,295.33,292.38,357.78
2020-11-20,292.53,290.38,355.33
2020-11-21,292.53,290.38,355.33
2020-11-22,292.53,290.38,355.33
2020-11-23,295.89,290.39,357.46
2020-11-24,300.43,294.47,363.22
2020-11-25,298.74,296.28,362.66
2020-11-26,298.74,296.28,362.66
2020-11-27,299.24,299.01,363.67
2020-11-28,299.24,299.01,363.67
2020-11-29,299.24,299.01,363.67
2020-11-30,296.62,299.62,362.06
2020-12-01,298.44,303.46,366.02
2020-12-02,299.18,303.85,366.79
2020-12-03,300.06,304.28,366.69
2020-12-04,302.59,305.52,369.85
2020-12-05,302.59,305.52,369.85
2020-12-06,302.59,305.52,369.85
2020-12-07,301.1,307.25,369.09
2020-12-08,302.2,308.29,370.17
2020-12-09,300.88,301.31,366.85
2020-12-10,300.54,302.52,366.73
2020-12-11,300.93,301.85,366.3
2020-12-12,300.93,301.85,366.3
2020-12-13,300.93,301.85,366.3
2020-12-14,299.1,304.04,364.66
2020-12-15,302.62,307.29,369.59
2020-12-16,302.15,308.98,370.17
2020-12-17,303.49,311.0,372.24
2020-12-18,301.9,310.06,369.18
2020-12-19,301.9,310.06,369.18
2020-12-20,301.9,310.06,369.18
2020-12-21,302.14,308.92,367.86
2020-12-22,300.07,309.76,367.24
2020-12-23,301.28,308.2,367.57
2020-12-24,302.02,309.56,369.0
2020-12-25,302.02,309.56,369.0
2020-12-26,302.02,309.56,369.0
2020-12-27,302.02,309.56,369.0
2020-12-28,304.0,312.68,372.17
2020-12-29,303.46,312.96,371.46
2020-12-30,304.13,312.97,371.99
2020-12-31,305.79,313.74,373.88
2021-01-01,305.79,313.74,373.88
2021-01-02,305.79,313.74,373.88
2021-01-03,305.79,313.74,373.88
